Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Year,Order Month,Cost_Ratio,Cost,Profit,Profit Margin
3665,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888,2015,2015-12,0.55,15.338400000000002,12.5496,44.99999838640281
3666,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,2015,2015-12,0.55,3.5508000000000006,2.9052,44.99999302974085
3667,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,2015,2015-12,0.85,44.778,7.902000000000001,14.999999715261966
3668,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,2015,2015-12,0.55,7.634000000000001,6.2459999999999996,44.9999967579253
3669,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,2015,2015-12,0.85,88.332,15.588000000000008,14.999999855658208
3670,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,2015,2015-12,0.55,6.336,5.183999999999999,44.99999609375034
3671,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368,2015,2015-12,0.55,5.702400000000001,4.6655999999999995,44.999995659722636
3672,CA-2015-129364,2015-12-08,2015-12-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301.0,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,2015,2015-12,0.55,21.489600000000003,17.5824,44.99999884828013
3673,CA-2017-104969,2017-04-08,2017-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373.0,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.872,2017,2017-04,0.55,4.8796,3.9924,44.99999492786351
3674,CA-2017-104969,2017-04-08,2017-04-14,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373.0,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,2017,2017-04,0.55,66.6072,54.49679999999999,44.99999962841855
3675,CA-2018-154109,2018-11-06,2018-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2018,2018-11,0.7,89.1604,38.211600000000004,29.999999764469433
3676,CA-2018-154109,2018-11-06,2018-11-11,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952,2018,2018-11,0.55,26.3736,21.5784,44.99999906156158
3677,CA-2016-156440,2016-12-05,2016-12-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2016,2016-12,0.7,31.122,13.338000000000001,29.99999932523619
3678,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,2016,2016-07,0.55,8.690000000000001,7.109999999999999,44.99999715189891
3679,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,2016,2016-07,0.85,395.22450000000003,69.74549999999999,14.999999967739852
3680,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2016,2016-07,0.7,127.372,54.58800000000001,29.999999835128605
3681,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,2016,2016-07,0.55,6.814500000000001,5.5755,44.999996368039035
3682,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",84.09,2016,2016-07,0.55,46.249500000000005,37.8405,44.99999946485909
3683,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36,2016,2016-07,0.55,43.648,35.711999999999996,44.99999943296372
3684,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.36,2016,2016-07,0.55,84.34800000000001,69.012,44.999999706572765
3685,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,43.68,2016,2016-07,0.55,24.024,19.656,44.99999896978024
3686,CA-2016-132626,2016-07-09,2016-07-14,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,2016,2016-07,0.55,54.0155,44.19449999999999,44.99999954179819
3687,CA-2017-102792,2017-12-13,2017-12-19,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,2017,2017-12,0.55,5.412,4.428,44.999995426829734
3688,CA-2017-108567,2017-05-20,2017-05-24,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952.0,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,2017,2017-05,0.55,1.4817,1.2123,44.99998329622
3689,CA-2018-140760,2018-06-02,2018-06-05,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,2018,2018-06,0.55,13.939200000000001,11.4048,44.999998224431884
3690,CA-2018-140760,2018-06-02,2018-06-05,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,2018,2018-06,0.55,24.156000000000002,19.764,44.99999897540986
3691,US-2016-131359,2016-10-30,2016-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219.0,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.994,2016,2016-10,0.85,50.9949,8.999099999999999,14.999999749974998
3692,US-2016-131359,2016-10-30,2016-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219.0,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,2016,2016-10,0.85,373.9932,65.99880000000002,14.999999965908476
3693,US-2016-131359,2016-10-30,2016-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,87.96,2016,2016-10,0.85,74.76599999999999,13.194000000000003,14.999999829467948
3694,US-2016-131359,2016-10-30,2016-11-02,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219.0,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,2016,2016-10,0.7,10.8416,4.6464,29.999998063016655
3695,CA-2017-142097,2017-10-15,2017-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,232.96,2017,2017-10,0.55,128.12800000000001,104.832,44.99999980683379
3696,CA-2017-142097,2017-10-15,2017-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,66.54,2017,2017-10,0.55,36.59700000000001,29.942999999999998,44.99999932371506
3697,CA-2017-142097,2017-10-15,2017-10-20,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,2017,2017-10,0.55,23.793,19.467,44.99999895977811
3698,CA-2016-151680,2016-11-19,2016-11-21,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2016,2016-11,0.7,99.372,42.58800000000001,29.99999978867287
3699,CA-2015-140039,2015-09-13,2015-09-17,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281.0,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,2015,2015-09,0.55,43.67000000000001,35.73,44.99999943324937
3700,CA-2018-160416,2018-11-13,2018-11-18,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,10701.0,East,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,163.96,2018,2018-11,0.85,139.366,24.593999999999994,14.999999908514269
3701,CA-2018-169411,2018-12-24,2018-12-29,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609.0,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,2018,2018-12,0.7,26.551,11.379000000000001,29.999999209069365
3702,CA-2017-126543,2017-01-09,2017-01-13,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2017,2017-01,0.7,10.6176,4.5504,29.99999802215203
3703,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-AR-10004269,Office Supplies,Art,Newell 31,24.78,2016,2016-06,0.55,13.629000000000001,11.151,44.99999818401944
3704,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,2016,2016-06,0.55,10.527000000000001,8.613,44.99999764890294
3705,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,2016,2016-06,0.85,764.9745,134.9955,14.999999983332776
3706,CA-2016-104941,2016-06-13,2016-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,32.4,2016,2016-06,0.55,17.82,14.579999999999998,44.99999861111115
3707,CA-2018-160087,2018-03-18,2018-03-22,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,2018,2018-03,0.55,13.107600000000001,10.7244,44.99999811178255
3708,CA-2015-120544,2015-11-23,2015-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,6.368,2015,2015-11,0.7,4.4576,1.9104,29.999995288945463
3709,CA-2015-120544,2015-11-23,2015-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.176,2015,2015-11,0.55,18.7968,15.3792,44.999998683286556
3710,CA-2015-120544,2015-11-23,2015-11-27,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,5.544,2015,2015-11,0.85,4.7124,0.8315999999999999,14.999997294372779
3711,CA-2018-113670,2018-10-15,2018-10-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045.0,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,2018,2018-10,0.7,357.168,153.072,29.99999994120414
3712,CA-2018-113670,2018-10-15,2018-10-17,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045.0,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,2018,2018-10,0.55,112.7225,92.22749999999999,44.99999978043425
3713,CA-2018-166198,2018-04-21,2018-04-24,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,2018,2018-04,0.85,9.809,1.7309999999999999,14.999998700173423
3714,CA-2018-166198,2018-04-21,2018-04-24,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.6,2018,2018-04,0.7,113.82,48.78,29.999999815498157
3715,CA-2015-135608,2015-12-08,2015-12-10,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502.0,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2015,2015-12,0.55,25.124000000000002,20.555999999999997,44.999999014886185
3716,CA-2015-135608,2015-12-08,2015-12-10,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502.0,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,2015,2015-12,0.7,422.74399999999997,181.176,29.999999950324547
3717,CA-2018-144568,2018-05-29,2018-06-02,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,2018,2018-05,0.55,12.9525,10.5975,44.99999808917205
3718,CA-2017-142370,2017-09-19,2017-09-23,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2017,2017-09,0.55,2.7720000000000002,2.268,44.99999107143034
3719,CA-2017-142370,2017-09-19,2017-09-23,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95,2017,2017-09,0.85,212.45749999999998,37.49250000000001,14.999999939988001
3720,CA-2017-105900,2017-09-17,2017-09-23,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,2017,2017-09,0.55,18.37,15.029999999999998,44.99999865269465
3721,CA-2017-151155,2017-12-20,2017-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212.0,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,2017,2017-12,0.7,13.244,5.676000000000002,29.99999841437641
3722,CA-2017-151155,2017-12-20,2017-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2017,2017-12,0.55,8.481,6.939,44.99999708171226
3723,CA-2018-144036,2018-11-22,2018-11-26,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.712,2018,2018-11,0.55,19.641600000000004,16.0704,44.99999873991939
3724,US-2015-169789,2015-12-30,2016-01-04,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.985,2015,2015-12,0.55,303.59175000000005,248.39324999999997,44.99999991847604
3725,CA-2018-127264,2018-04-03,2018-04-05,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,2018,2018-04,0.55,3.8808000000000002,3.1752,44.99999362244988
3726,CA-2017-151512,2017-12-26,2018-01-02,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,80219.0,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,2017,2017-12,0.55,10.296,8.424,44.999997596153975
3727,CA-2017-165169,2017-06-05,2017-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711.0,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2017,2017-06,0.55,198.209,162.171,44.9999998751318
3728,CA-2017-165169,2017-06-05,2017-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711.0,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2017,2017-06,0.55,6.138000000000001,5.021999999999999,44.999995967742294
3729,CA-2017-165169,2017-06-05,2017-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711.0,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.94,2017,2017-06,0.55,8.217,6.722999999999999,44.99999698795201
3730,CA-2016-109575,2016-09-18,2016-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,41.96,2016,2016-09,0.55,23.078000000000003,18.881999999999998,44.999998927550074
3731,CA-2016-109575,2016-09-18,2016-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,636.86,2016,2016-09,0.55,350.273,286.587,44.99999992934083
3732,CA-2016-109575,2016-09-18,2016-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735.0,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99,2016,2016-09,0.85,424.9915,74.99850000000004,14.999999969999406
3733,CA-2016-109575,2016-09-18,2016-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735.0,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1259.93,2016,2016-09,0.85,1070.9405,188.98950000000013,14.999999988094586
3734,CA-2016-109575,2016-09-18,2016-09-23,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08,2016,2016-09,0.55,35.794000000000004,29.285999999999994,44.99999930854334
3735,CA-2018-168193,2018-03-06,2018-03-11,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,2018,2018-03,0.55,14.509,11.870999999999999,44.9999982941623
3736,CA-2018-168193,2018-03-06,2018-03-11,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,2018,2018-03,0.7,50.379,21.591,29.99999958315966
3737,CA-2017-115476,2017-03-17,2017-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711.0,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2017,2017-03,0.85,110.48299999999999,19.497,14.999999884597633
3738,CA-2017-115476,2017-03-17,2017-03-17,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711.0,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2017,2017-03,0.55,17.897000000000002,14.642999999999997,44.9999986170867
3739,CA-2017-133340,2017-12-09,2017-12-13,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,2017,2017-12,0.85,9.265,1.6349999999999998,14.999998623853337
3740,CA-2017-133340,2017-12-09,2017-12-13,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2017,2017-12,0.85,50.983,8.997,14.999999749916645
3741,CA-2017-133340,2017-12-09,2017-12-13,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,2017,2017-12,0.55,34.060950000000005,27.868049999999997,44.99999927336143
3742,CA-2017-137848,2017-01-15,2017-01-21,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011.0,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,2017,2017-01,0.55,9.086,7.433999999999999,44.99999727602921
3743,CA-2017-137848,2017-01-15,2017-01-21,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60.12,2017,2017-01,0.55,33.066,27.053999999999995,44.999999251497016
3744,CA-2017-137848,2017-01-15,2017-01-21,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,2017,2017-01,0.55,27.2448,22.2912,44.999999091569784
3745,CA-2015-113047,2015-10-24,2015-10-24,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730.0,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85,2015,2015-10,0.55,6.5175,5.3325,44.99999620253197
3746,CA-2017-149979,2017-09-23,2017-09-28,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,2017,2017-09,0.55,65.03750000000001,53.21249999999999,44.999999619450314
3747,CA-2017-149979,2017-09-23,2017-09-28,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,2017,2017-09,0.7,258.279,110.69100000000003,29.999999918692584
3748,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2018,2018-08,0.7,138.922,59.53800000000001,29.999999848836044
3749,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,2018,2018-08,0.55,177.056,144.864,44.99999986021372
3750,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2018,2018-08,0.85,747.9864,131.99760000000003,14.99999998295424
3751,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,2018,2018-08,0.55,15.620000000000001,12.779999999999998,44.999998415493
3752,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,2018,2018-08,0.7,161.196,69.084,29.999999869723815
3753,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,2018,2018-08,0.55,63.95400000000001,52.32599999999999,44.9999996130031
3754,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2018,2018-08,0.55,462.86240000000004,378.70559999999995,44.999999946528376
3755,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,2018,2018-08,0.55,195.195,159.70499999999998,44.99999987320372
3756,CA-2017-116799,2017-03-03,2017-03-06,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,2017,2017-03,0.55,23.531200000000002,19.252799999999997,44.999998948204954
